Dates,NORMAL,ACTUAL,district
22-Dec-2021,0.0,0.0,Sambalpur
23-Dec-2021,0.1,0.0,Sambalpur
24-Dec-2021,0.3,0.0,Sambalpur
25-Dec-2021,0.2,0.0,Sambalpur
26-Dec-2021,0.2,0.0,Sambalpur
27-Dec-2021,0.1,0.0,Sambalpur
28-Dec-2021,0.0,0.0,Sambalpur
29-Dec-2021,0.2,24.08,Sambalpur
30-Dec-2021,0.0,30.01,Sambalpur
31-Dec-2021,0.0,0.6,Sambalpur
01-Jan-2022,0.1,0.0,Sambalpur
02-Jan-2022,0.2,0.0,Sambalpur
03-Jan-2022,0.7,0.0,Sambalpur
04-Jan-2022,0.7,0.0,Sambalpur
05-Jan-2022,0.2,0.0,Sambalpur
06-Jan-2022,0.6,0.0,Sambalpur
07-Jan-2022,1.1,0.0,Sambalpur
08-Jan-2022,0.4,0.0,Sambalpur
09-Jan-2022,0.2,0.0,Sambalpur
10-Jan-2022,0.2,0.01,Sambalpur
11-Jan-2022,0.7,0.06,Sambalpur
12-Jan-2022,0.2,26.5,Sambalpur
13-Jan-2022,0.0,0.44,Sambalpur
14-Jan-2022,0.9,3.72,Sambalpur
15-Jan-2022,0.2,12.16,Sambalpur
16-Jan-2022,1.8,0.0,Sambalpur
17-Jan-2022,0.0,0.0,Sambalpur
18-Jan-2022,0.0,0.0,Sambalpur
19-Jan-2022,0.0,0.0,Sambalpur
20-Jan-2022,0.0,0.0,Sambalpur
21-Jan-2022,1.2,0.0,Sambalpur
22-Jan-2022,0.6,0.0,Sambalpur
23-Jan-2022,0.2,0.02,Sambalpur
24-Jan-2022,0.0,2.72,Sambalpur
25-Jan-2022,0.2,0.0,Sambalpur
26-Jan-2022,0.1,0.05,Sambalpur
27-Jan-2022,0.9,0.0,Sambalpur
28-Jan-2022,0.4,0.0,Sambalpur
29-Jan-2022,0.4,0.0,Sambalpur
30-Jan-2022,1.1,0.0,Sambalpur
31-Jan-2022,0.3,0.0,Sambalpur
01-Feb-2022,1.2,0.0,Sambalpur
02-Feb-2022,0.2,0.0,Sambalpur
03-Feb-2022,1.9,0.0,Sambalpur
04-Feb-2022,0.6,8.62,Sambalpur
05-Feb-2022,0.7,2.88,Sambalpur
06-Feb-2022,1.6,0.0,Sambalpur
07-Feb-2022,0.8,0.0,Sambalpur
08-Feb-2022,0.6,0.0,Sambalpur
09-Feb-2022,0.2,0.0,Sambalpur
10-Feb-2022,0.5,0.3,Sambalpur
11-Feb-2022,0.6,0.06,Sambalpur
12-Feb-2022,2.0,0.0,Sambalpur
13-Feb-2022,0.9,0.0,Sambalpur
14-Feb-2022,0.3,0.0,Sambalpur
16-Feb-2022,0.9,0.0,Sambalpur
17-Feb-2022,0.3,0.0,Sambalpur
18-Feb-2022,0.2,0.0,Sambalpur
19-Feb-2022,0.1,0.0,Sambalpur
20-Feb-2022,1.2,0.02,Sambalpur
21-Feb-2022,0.0,0.34,Sambalpur
22-Feb-2022,0.2,0.0,Sambalpur
23-Feb-2022,0.4,0.0,Sambalpur
24-Feb-2022,0.3,0.0,Sambalpur
25-Feb-2022,0.6,0.08,Sambalpur
26-Feb-2022,0.5,0.0,Sambalpur
27-Feb-2022,1.6,0.0,Sambalpur
28-Feb-2022,0.4,0.0,Sambalpur
01-Mar-2022,0.5,0.0,Sambalpur
02-Mar-2022,1.0,0.09,Sambalpur
03-Mar-2022,0.8,0.0,Sambalpur
04-Mar-2022,3.1,0.0,Sambalpur
05-Mar-2022,0.0,0.0,Sambalpur
06-Mar-2022,0.8,0.0,Sambalpur
07-Mar-2022,0.2,0.0,Sambalpur
08-Mar-2022,0.3,0.0,Sambalpur
09-Mar-2022,0.3,0.0,Sambalpur
10-Mar-2022,1.0,0.0,Sambalpur
11-Mar-2022,1.0,0.0,Sambalpur
12-Mar-2022,0.7,0.0,Sambalpur
13-Mar-2022,0.3,0.0,Sambalpur
14-Mar-2022,0.4,0.0,Sambalpur
15-Mar-2022,0.6,0.0,Sambalpur
16-Mar-2022,0.2,0.0,Sambalpur
17-Mar-2022,0.9,0.0,Sambalpur
18-Mar-2022,0.7,0.0,Sambalpur
19-Mar-2022,0.3,0.0,Sambalpur
20-Mar-2022,0.4,0.0,Sambalpur
22-Mar-2022,0.4,0.0,Sambalpur
23-Mar-2022,3.0,0.0,Sambalpur
24-Mar-2022,0.2,0.0,Sambalpur
25-Mar-2022,0.5,0.0,Sambalpur
26-Mar-2022,1.7,0.0,Sambalpur
27-Mar-2022,0.6,0.0,Sambalpur
28-Mar-2022,0.7,0.0,Sambalpur
29-Mar-2022,1.5,0.0,Sambalpur
30-Mar-2022,2.5,0.0,Sambalpur
31-Mar-2022,1.8,0.0,Sambalpur
01-Apr-2022,0.3,0.0,Sambalpur
02-Apr-2022,0.5,0.0,Sambalpur
04-Apr-2022,0.1,0.0,Sambalpur
05-Apr-2022,0.3,0.0,Sambalpur
06-Apr-2022,0.7,0.0,Sambalpur
08-Apr-2022,0.9,0.0,Sambalpur
09-Apr-2022,0.5,0.0,Sambalpur
10-Apr-2022,0.7,0.0,Sambalpur
11-Apr-2022,0.3,0.01,Sambalpur
12-Apr-2022,0.6,0.02,Sambalpur
13-Apr-2022,0.0,0.0,Sambalpur
14-Apr-2022,0.2,0.49,Sambalpur
15-Apr-2022,0.2,0.0,Sambalpur
16-Apr-2022,0.4,0.0,Sambalpur
17-Apr-2022,0.8,0.02,Sambalpur
18-Apr-2022,1.4,0.01,Sambalpur
19-Apr-2022,1.2,0.0,Sambalpur
20-Apr-2022,0.3,0.0,Sambalpur
21-Apr-2022,0.4,0.0,Sambalpur
22-Apr-2022,0.5,0.3,Sambalpur
23-Apr-2022,0.4,0.0,Sambalpur
24-Apr-2022,0.3,0.0,Sambalpur
25-Apr-2022,0.9,0.02,Sambalpur
26-Apr-2022,0.1,0.0,Sambalpur
27-Apr-2022,0.5,0.0,Sambalpur
28-Apr-2022,0.1,0.0,Sambalpur
29-Apr-2022,0.9,0.0,Sambalpur
30-Apr-2022,1.4,0.01,Sambalpur
01-May-2022,0.9,0.0,Sambalpur
02-May-2022,0.2,1.23,Sambalpur
03-May-2022,0.5,0.0,Sambalpur
04-May-2022,0.3,14.37,Sambalpur
05-May-2022,0.3,1.88,Sambalpur
06-May-2022,0.4,5.65,Sambalpur
07-May-2022,0.2,0.32,Sambalpur
08-May-2022,0.3,0.0,Sambalpur
09-May-2022,0.1,0.0,Sambalpur
10-May-2022,0.3,3.11,Sambalpur
11-May-2022,0.9,0.64,Sambalpur
12-May-2022,0.5,0.09,Sambalpur
13-May-2022,0.9,0.0,Sambalpur
14-May-2022,1.4,2.34,Sambalpur
15-May-2022,0.9,0.0,Sambalpur
16-May-2022,0.6,4.69,Sambalpur
17-May-2022,0.3,0.0,Sambalpur
18-May-2022,0.6,0.16,Sambalpur
19-May-2022,0.2,0.22,Sambalpur
20-May-2022,0.3,0.06,Sambalpur
21-May-2022,0.4,0.0,Sambalpur
22-May-2022,0.4,7.16,Sambalpur
23-May-2022,1.3,3.67,Sambalpur
24-May-2022,0.8,30.7,Sambalpur
25-May-2022,0.2,0.01,Sambalpur
26-May-2022,0.6,0.0,Sambalpur
27-May-2022,0.3,0.27,Sambalpur
28-May-2022,0.6,0.63,Sambalpur
29-May-2022,2.0,0.31,Sambalpur
30-May-2022,1.3,1.42,Sambalpur
31-May-2022,1.5,0.0,Sambalpur
01-Jun-2022,0.9,0.03,Sambalpur
02-Jun-2022,1.5,0.8,Sambalpur
03-Jun-2022,1.8,0.0,Sambalpur
04-Jun-2022,2.4,0.0,Sambalpur
05-Jun-2022,3.3,6.78,Sambalpur
06-Jun-2022,4.7,10.82,Sambalpur
07-Jun-2022,2.2,0.0,Sambalpur
08-Jun-2022,3.4,0.03,Sambalpur
09-Jun-2022,8.1,0.02,Sambalpur
10-Jun-2022,6.9,0.09,Sambalpur
11-Jun-2022,10.0,0.0,Sambalpur
12-Jun-2022,2.5,0.0,Sambalpur
13-Jun-2022,4.8,0.0,Sambalpur
14-Jun-2022,3.5,0.0,Sambalpur
15-Jun-2022,4.6,7.35,Sambalpur
16-Jun-2022,6.3,6.45,Sambalpur
17-Jun-2022,10.1,1.86,Sambalpur
18-Jun-2022,6.0,6.82,Sambalpur
19-Jun-2022,7.5,16.22,Sambalpur
20-Jun-2022,9.9,19.03,Sambalpur
21-Jun-2022,12.3,8.6,Sambalpur
22-Jun-2022,10.2,0.14,Sambalpur
23-Jun-2022,11.3,13.92,Sambalpur
24-Jun-2022,10.3,0.86,Sambalpur
25-Jun-2022,15.3,8.9,Sambalpur
26-Jun-2022,7.9,1.22,Sambalpur
27-Jun-2022,10.7,0.59,Sambalpur
28-Jun-2022,10.6,0.08,Sambalpur
29-Jun-2022,10.0,0.03,Sambalpur
30-Jun-2022,15.9,10.32,Sambalpur
01-Jul-2022,14.4,6.11,Sambalpur
02-Jul-2022,14.9,2.99,Sambalpur
03-Jul-2022,17.6,19.3,Sambalpur
04-Jul-2022,15.5,11.02,Sambalpur
05-Jul-2022,27.5,7.04,Sambalpur
06-Jul-2022,13.8,28.63,Sambalpur
07-Jul-2022,13.1,4.76,Sambalpur
08-Jul-2022,15.8,11.88,Sambalpur
09-Jul-2022,19.0,5.69,Sambalpur
10-Jul-2022,16.2,9.67,Sambalpur
11-Jul-2022,9.8,5.48,Sambalpur
12-Jul-2022,11.5,8.82,Sambalpur
13-Jul-2022,16.2,5.83,Sambalpur
14-Jul-2022,8.4,38.63,Sambalpur
15-Jul-2022,12.4,33.69,Sambalpur
18-Jul-2022,11.0,4.48,Sambalpur
19-Jul-2022,13.7,7.33,Sambalpur
20-Jul-2022,16.7,1.71,Sambalpur
21-Jul-2022,13.2,1.43,Sambalpur
22-Jul-2022,17.1,4.06,Sambalpur
23-Jul-2022,8.1,16.31,Sambalpur
24-Jul-2022,15.0,34.46,Sambalpur
25-Jul-2022,7.9,11.6,Sambalpur
26-Jul-2022,10.9,0.81,Sambalpur
27-Jul-2022,21.2,0.52,Sambalpur
28-Jul-2022,16.3,3.08,Sambalpur
29-Jul-2022,18.8,0.68,Sambalpur
30-Jul-2022,12.5,3.03,Sambalpur
31-Jul-2022,12.6,0.46,Sambalpur
01-Aug-2022,11.5,0.28,Sambalpur
02-Aug-2022,15.1,2.11,Sambalpur
03-Aug-2022,18.8,0.52,Sambalpur
04-Aug-2022,21.2,3.73,Sambalpur
05-Aug-2022,15.8,1.27,Sambalpur
06-Aug-2022,10.2,1.25,Sambalpur
07-Aug-2022,12.1,11.02,Sambalpur
08-Aug-2022,22.9,17.06,Sambalpur
09-Aug-2022,18.7,4.05,Sambalpur
10-Aug-2022,18.6,67.59,Sambalpur
11-Aug-2022,22.9,12.67,Sambalpur
12-Aug-2022,20.2,42.34,Sambalpur
13-Aug-2022,11.8,16.46,Sambalpur
14-Aug-2022,20.0,46.29,Sambalpur
15-Aug-2022,20.6,110.05,Sambalpur
16-Aug-2022,24.2,10.93,Sambalpur
17-Aug-2022,14.7,0.7,Sambalpur
18-Aug-2022,10.1,3.2,Sambalpur
19-Aug-2022,15.7,37.72,Sambalpur
20-Aug-2022,18.0,65.61,Sambalpur
21-Aug-2022,13.7,48.35,Sambalpur
22-Aug-2022,12.4,9.82,Sambalpur
23-Aug-2022,15.6,3.17,Sambalpur
24-Aug-2022,12.8,1.59,Sambalpur
25-Aug-2022,11.7,7.4,Sambalpur
26-Aug-2022,6.1,0.02,Sambalpur
27-Aug-2022,12.2,0.09,Sambalpur
28-Aug-2022,10.4,0.52,Sambalpur
29-Aug-2022,8.6,10.57,Sambalpur
30-Aug-2022,9.2,1.15,Sambalpur
31-Aug-2022,13.9,0.02,Sambalpur
01-Sep-2022,10.7,6.29,Sambalpur
02-Sep-2022,15.8,3.09,Sambalpur
03-Sep-2022,12.9,0.02,Sambalpur
04-Sep-2022,15.8,7.68,Sambalpur
05-Sep-2022,12.9,0.77,Sambalpur
06-Sep-2022,8.7,0.01,Sambalpur
07-Sep-2022,13.0,0.35,Sambalpur
08-Sep-2022,8.5,0.38,Sambalpur
09-Sep-2022,11.9,1.25,Sambalpur
10-Sep-2022,11.5,5.31,Sambalpur
11-Sep-2022,14.3,8.99,Sambalpur
12-Sep-2022,13.0,5.37,Sambalpur
13-Sep-2022,15.1,5.47,Sambalpur
14-Sep-2022,13.9,1.87,Sambalpur
15-Sep-2022,4.2,0.0,Sambalpur
16-Sep-2022,9.8,1.05,Sambalpur
17-Sep-2022,6.9,1.07,Sambalpur
18-Sep-2022,4.0,0.42,Sambalpur
19-Sep-2022,4.0,24.74,Sambalpur
20-Sep-2022,4.1,12.38,Sambalpur
21-Sep-2022,2.8,13.34,Sambalpur
22-Sep-2022,7.5,17.44,Sambalpur
23-Sep-2022,10.3,3.07,Sambalpur
24-Sep-2022,12.8,0.88,Sambalpur
25-Sep-2022,4.4,0.18,Sambalpur
26-Sep-2022,6.8,0.29,Sambalpur
27-Sep-2022,3.7,0.92,Sambalpur
28-Sep-2022,1.8,13.09,Sambalpur
29-Sep-2022,3.3,3.64,Sambalpur
30-Sep-2022,7.0,15.12,Sambalpur
01-Oct-2022,3.6,0.01,Sambalpur
02-Oct-2022,4.0,0.45,Sambalpur
03-Oct-2022,2.0,7.13,Sambalpur
04-Oct-2022,5.7,1.31,Sambalpur
05-Oct-2022,2.1,38.95,Sambalpur
06-Oct-2022,3.1,2.71,Sambalpur
07-Oct-2022,1.5,1.44,Sambalpur
08-Oct-2022,4.7,4.68,Sambalpur
09-Oct-2022,4.3,0.77,Sambalpur
10-Oct-2022,0.2,2.68,Sambalpur
11-Oct-2022,1.2,5.52,Sambalpur
12-Oct-2022,3.0,2.8,Sambalpur
13-Oct-2022,4.2,12.03,Sambalpur
14-Oct-2022,0.9,0.08,Sambalpur
15-Oct-2022,0.9,2.16,Sambalpur
16-Oct-2022,2.7,0.56,Sambalpur
17-Oct-2022,2.4,0.15,Sambalpur
18-Oct-2022,1.5,2.74,Sambalpur
19-Oct-2022,1.0,4.07,Sambalpur
20-Oct-2022,1.4,0.37,Sambalpur
21-Oct-2022,1.4,0.0,Sambalpur
22-Oct-2022,0.7,0.0,Sambalpur
23-Oct-2022,0.2,0.0,Sambalpur
24-Oct-2022,2.4,0.0,Sambalpur
25-Oct-2022,3.7,0.0,Sambalpur
26-Oct-2022,1.7,0.0,Sambalpur
27-Oct-2022,0.1,0.0,Sambalpur
28-Oct-2022,0.4,0.0,Sambalpur
29-Oct-2022,1.7,0.0,Sambalpur
30-Oct-2022,4.3,0.0,Sambalpur
31-Oct-2022,0.2,0.0,Sambalpur
01-Nov-2022,0.1,0.0,Sambalpur
02-Nov-2022,0.3,0.0,Sambalpur
03-Nov-2022,0.3,0.0,Sambalpur
04-Nov-2022,0.6,0.0,Sambalpur
05-Nov-2022,0.3,0.0,Sambalpur
06-Nov-2022,0.8,0.0,Sambalpur
07-Nov-2022,0.1,0.0,Sambalpur
08-Nov-2022,0.1,0.0,Sambalpur
09-Nov-2022,0.1,0.0,Sambalpur
10-Nov-2022,0.1,0.0,Sambalpur
11-Nov-2022,0.1,0.0,Sambalpur
12-Nov-2022,0.1,0.0,Sambalpur
13-Nov-2022,0.2,0.0,Sambalpur
14-Nov-2022,0.0,0.0,Sambalpur
15-Nov-2022,0.0,0.0,Sambalpur
16-Nov-2022,0.0,0.0,Sambalpur
17-Nov-2022,0.0,0.0,Sambalpur
18-Nov-2022,0.3,0.0,Sambalpur
19-Nov-2022,0.7,0.0,Sambalpur
20-Nov-2022,0.2,0.0,Sambalpur
21-Nov-2022,0.1,0.0,Sambalpur
22-Nov-2022,0.0,0.0,Sambalpur
23-Nov-2022,0.1,0.0,Sambalpur
24-Nov-2022,0.1,0.0,Sambalpur
25-Nov-2022,0.2,0.0,Sambalpur
26-Nov-2022,0.3,0.0,Sambalpur
27-Nov-2022,0.4,0.0,Sambalpur
28-Nov-2022,0.0,0.0,Sambalpur
29-Nov-2022,0.1,0.0,Sambalpur
30-Nov-2022,0.2,0.0,Sambalpur
01-Dec-2022,0.1,0.0,Sambalpur
02-Dec-2022,0.5,0.0,Sambalpur
03-Dec-2022,0.0,0.0,Sambalpur
04-Dec-2022,0.0,0.0,Sambalpur
05-Dec-2022,0.0,0.0,Sambalpur
06-Dec-2022,0.0,0.0,Sambalpur
07-Dec-2022,0.0,0.0,Sambalpur
08-Dec-2022,0.0,0.0,Sambalpur
09-Dec-2022,1.1,0.0,Sambalpur
10-Dec-2022,0.0,0.0,Sambalpur
11-Dec-2022,0.2,0.0,Sambalpur
12-Dec-2022,0.3,0.0,Sambalpur
13-Dec-2022,0.2,0.0,Sambalpur
14-Dec-2022,0.3,0.0,Sambalpur
15-Dec-2022,0.1,0.0,Sambalpur
16-Dec-2022,0.0,0.0,Sambalpur
17-Dec-2022,0.0,0.0,Sambalpur
18-Dec-2022,0.0,0.0,Sambalpur
19-Dec-2022,0.1,0.0,Sambalpur
20-Dec-2022,0.0,0.0,Sambalpur
21-Dec-2022,0.0,0.0,Sambalpur
22-Dec-2022,0.0,0.0,Sambalpur
23-Dec-2022,0.1,0.0,Sambalpur
24-Dec-2022,0.3,0.0,Sambalpur
25-Dec-2022,0.2,0.0,Sambalpur
26-Dec-2022,0.2,0.0,Sambalpur
27-Dec-2022,0.1,0.0,Sambalpur
28-Dec-2022,0.0,0.0,Sambalpur
29-Dec-2022,0.2,0.0,Sambalpur
30-Dec-2022,0.0,0.0,Sambalpur
31-Dec-2022,0.0,0.0,Sambalpur
01-Jan-2023,0.1,0.0,Sambalpur
02-Jan-2023,0.2,0.0,Sambalpur
03-Jan-2023,0.7,0.0,Sambalpur
04-Jan-2023,0.7,0.0,Sambalpur
05-Jan-2023,0.2,0.0,Sambalpur
06-Jan-2023,0.6,0.0,Sambalpur
07-Jan-2023,1.1,0.0,Sambalpur
08-Jan-2023,0.4,0.0,Sambalpur
09-Jan-2023,0.2,0.0,Sambalpur
10-Jan-2023,0.2,0.0,Sambalpur
11-Jan-2023,0.7,0.0,Sambalpur
12-Jan-2023,0.2,0.0,Sambalpur
13-Jan-2023,0.0,0.0,Sambalpur
14-Jan-2023,0.9,0.0,Sambalpur
15-Jan-2023,0.2,0.0,Sambalpur
16-Jan-2023,1.8,0.0,Sambalpur
18-Jan-2023,0.0,0.0,Sambalpur
19-Jan-2023,0.0,0.0,Sambalpur
20-Jan-2023,0.0,0.0,Sambalpur
21-Jan-2023,1.2,0.0,Sambalpur
22-Jan-2023,0.6,0.0,Sambalpur
23-Jan-2023,0.2,0.0,Sambalpur
24-Jan-2023,0.0,0.0,Sambalpur
25-Jan-2023,0.2,0.0,Sambalpur
26-Jan-2023,0.1,0.0,Sambalpur
27-Jan-2023,0.9,0.0,Sambalpur
28-Jan-2023,0.4,0.0,Sambalpur
29-Jan-2023,0.4,0.0,Sambalpur
30-Jan-2023,1.1,0.0,Sambalpur
31-Jan-2023,0.3,0.0,Sambalpur
01-Feb-2023,1.2,0.0,Sambalpur
02-Feb-2023,0.2,0.0,Sambalpur
03-Feb-2023,1.9,0.0,Sambalpur
04-Feb-2023,0.6,0.0,Sambalpur
05-Feb-2023,0.7,0.0,Sambalpur
06-Feb-2023,1.6,0.0,Sambalpur
07-Feb-2023,0.8,0.0,Sambalpur
08-Feb-2023,0.6,0.0,Sambalpur
09-Feb-2023,0.2,0.0,Sambalpur
10-Feb-2023,0.5,0.0,Sambalpur
11-Feb-2023,0.6,0.0,Sambalpur
12-Feb-2023,2.0,0.0,Sambalpur
13-Feb-2023,0.9,0.0,Sambalpur
14-Feb-2023,0.3,0.0,Sambalpur
15-Feb-2023,0.7,0.0,Sambalpur
16-Feb-2023,0.9,0.0,Sambalpur
17-Feb-2023,0.3,0.0,Sambalpur
18-Feb-2023,0.2,0.0,Sambalpur
19-Feb-2023,0.1,0.0,Sambalpur
20-Feb-2023,1.2,0.0,Sambalpur
21-Feb-2023,0.0,0.0,Sambalpur
22-Feb-2023,0.2,0.0,Sambalpur
23-Feb-2023,0.4,0.0,Sambalpur
24-Feb-2023,0.3,0.0,Sambalpur
25-Feb-2023,0.6,0.0,Sambalpur
26-Feb-2023,0.5,0.0,Sambalpur
27-Feb-2023,1.6,0.0,Sambalpur
28-Feb-2023,0.4,0.0,Sambalpur
01-Mar-2023,0.5,0.0,Sambalpur
02-Mar-2023,1.0,0.0,Sambalpur
03-Mar-2023,0.8,0.0,Sambalpur
04-Mar-2023,3.1,0.0,Sambalpur
05-Mar-2023,0.0,0.0,Sambalpur
06-Mar-2023,0.8,0.0,Sambalpur
07-Mar-2023,0.2,0.0,Sambalpur
08-Mar-2023,0.3,0.0,Sambalpur
09-Mar-2023,0.3,0.0,Sambalpur
10-Mar-2023,1.0,0.0,Sambalpur
11-Mar-2023,1.0,0.0,Sambalpur
12-Mar-2023,0.7,0.0,Sambalpur
13-Mar-2023,0.3,0.0,Sambalpur
14-Mar-2023,0.4,0.0,Sambalpur
15-Mar-2023,0.6,0.0,Sambalpur
16-Mar-2023,0.2,0.11,Sambalpur
17-Mar-2023,0.9,0.35,Sambalpur
18-Mar-2023,0.7,0.0,Sambalpur
19-Mar-2023,0.3,1.72,Sambalpur
20-Mar-2023,0.4,13.09,Sambalpur
21-Mar-2023,0.5,0.37,Sambalpur
22-Mar-2023,0.4,3.26,Sambalpur
23-Mar-2023,3.0,0.22,Sambalpur
24-Mar-2023,0.2,0.01,Sambalpur
25-Mar-2023,0.5,0.0,Sambalpur
26-Mar-2023,1.7,0.08,Sambalpur
27-Mar-2023,0.6,1.22,Sambalpur
28-Mar-2023,0.7,0.01,Sambalpur
29-Mar-2023,1.5,0.01,Sambalpur
30-Mar-2023,2.5,0.01,Sambalpur
31-Mar-2023,1.8,13.38,Sambalpur
01-Apr-2023,0.3,12.73,Sambalpur
02-Apr-2023,0.5,0.12,Sambalpur
03-Apr-2023,0.6,0.02,Sambalpur
04-Apr-2023,0.1,0.0,Sambalpur
05-Apr-2023,0.3,0.47,Sambalpur
06-Apr-2023,0.7,0.0,Sambalpur
07-Apr-2023,0.6,0.0,Sambalpur
08-Apr-2023,0.9,0.06,Sambalpur
09-Apr-2023,0.5,0.5,Sambalpur
10-Apr-2023,0.7,0.0,Sambalpur
11-Apr-2023,0.3,0.0,Sambalpur
12-Apr-2023,0.6,0.0,Sambalpur
13-Apr-2023,0.0,0.0,Sambalpur
14-Apr-2023,0.2,0.0,Sambalpur
15-Apr-2023,0.2,0.0,Sambalpur
16-Apr-2023,0.4,0.0,Sambalpur
17-Apr-2023,0.8,0.0,Sambalpur
18-Apr-2023,1.4,0.0,Sambalpur
19-Apr-2023,1.2,0.0,Sambalpur
20-Apr-2023,0.3,0.0,Sambalpur
21-Apr-2023,0.4,0.01,Sambalpur
22-Apr-2023,0.5,0.02,Sambalpur
23-Apr-2023,0.4,7.19,Sambalpur
24-Apr-2023,0.3,3.27,Sambalpur
25-Apr-2023,0.9,4.03,Sambalpur
26-Apr-2023,0.1,7.92,Sambalpur
27-Apr-2023,0.5,0.0,Sambalpur
28-Apr-2023,0.1,0.54,Sambalpur
29-Apr-2023,0.9,0.0,Sambalpur
30-Apr-2023,1.4,0.31,Sambalpur
01-May-2023,0.9,4.24,Sambalpur
02-May-2023,0.2,2.27,Sambalpur
03-May-2023,0.5,0.02,Sambalpur
04-May-2023,0.3,5.54,Sambalpur
05-May-2023,0.3,0.11,Sambalpur
06-May-2023,0.4,0.19,Sambalpur
07-May-2023,0.2,0.0,Sambalpur
08-May-2023,0.3,0.0,Sambalpur
09-May-2023,0.1,0.01,Sambalpur
10-May-2023,0.3,0.0,Sambalpur
11-May-2023,0.9,0.0,Sambalpur
12-May-2023,0.5,0.0,Sambalpur
13-May-2023,0.9,0.0,Sambalpur
14-May-2023,1.4,0.0,Sambalpur
15-May-2023,0.9,0.0,Sambalpur
16-May-2023,0.6,0.0,Sambalpur
17-May-2023,0.3,0.0,Sambalpur
18-May-2023,0.6,0.02,Sambalpur
19-May-2023,0.2,1.05,Sambalpur
20-May-2023,0.3,1.98,Sambalpur
21-May-2023,0.4,2.02,Sambalpur
22-May-2023,0.4,0.01,Sambalpur
23-May-2023,1.3,9.12,Sambalpur
24-May-2023,0.8,1.5,Sambalpur
25-May-2023,0.2,2.63,Sambalpur
26-May-2023,0.6,0.0,Sambalpur
27-May-2023,0.3,0.82,Sambalpur
28-May-2023,0.6,0.57,Sambalpur
29-May-2023,2.0,0.0,Sambalpur
30-May-2023,1.3,1.65,Sambalpur
31-May-2023,1.5,2.28,Sambalpur
01-Jun-2023,0.9,9.04,Sambalpur
02-Jun-2023,1.5,0.02,Sambalpur
03-Jun-2023,1.8,0.01,Sambalpur
04-Jun-2023,2.4,0.1,Sambalpur
05-Jun-2023,3.3,16.08,Sambalpur
06-Jun-2023,4.7,0.0,Sambalpur
07-Jun-2023,2.2,0.02,Sambalpur
08-Jun-2023,3.4,0.13,Sambalpur
09-Jun-2023,8.1,0.0,Sambalpur
10-Jun-2023,6.9,0.0,Sambalpur
11-Jun-2023,10.0,0.21,Sambalpur
12-Jun-2023,2.5,0.3,Sambalpur
14-Jun-2023,3.5,0.5,Sambalpur
15-Jun-2023,4.6,1.53,Sambalpur
16-Jun-2023,6.3,0.33,Sambalpur
17-Jun-2023,10.1,0.01,Sambalpur
18-Jun-2023,6.0,0.0,Sambalpur
19-Jun-2023,7.5,1.12,Sambalpur
20-Jun-2023,9.9,2.93,Sambalpur
21-Jun-2023,12.3,0.04,Sambalpur
22-Jun-2023,10.2,0.48,Sambalpur
23-Jun-2023,11.3,10.53,Sambalpur
24-Jun-2023,10.3,22.06,Sambalpur
25-Jun-2023,15.3,78.35,Sambalpur
26-Jun-2023,7.9,69.88,Sambalpur
27-Jun-2023,10.7,16.38,Sambalpur
28-Jun-2023,10.6,26.36,Sambalpur
29-Jun-2023,10.0,5.16,Sambalpur
30-Jun-2023,15.9,0.51,Sambalpur
01-Jul-2023,14.4,0.0,Sambalpur
02-Jul-2023,14.9,0.12,Sambalpur
03-Jul-2023,17.6,0.0,Sambalpur
04-Jul-2023,15.5,0.04,Sambalpur
05-Jul-2023,27.5,0.38,Sambalpur
06-Jul-2023,13.8,17.46,Sambalpur
07-Jul-2023,13.1,27.09,Sambalpur
08-Jul-2023,15.8,16.01,Sambalpur
09-Jul-2023,19.0,7.13,Sambalpur
10-Jul-2023,16.2,5.34,Sambalpur
11-Jul-2023,9.8,7.85,Sambalpur
12-Jul-2023,11.5,9.2,Sambalpur
13-Jul-2023,16.2,8.96,Sambalpur
14-Jul-2023,8.4,7.21,Sambalpur
15-Jul-2023,12.4,18.67,Sambalpur
16-Jul-2023,17.3,40.27,Sambalpur
17-Jul-2023,13.6,49.32,Sambalpur
18-Jul-2023,11.0,8.1,Sambalpur
19-Jul-2023,13.7,11.82,Sambalpur
20-Jul-2023,16.7,8.4,Sambalpur
21-Jul-2023,13.2,17.37,Sambalpur
22-Jul-2023,17.1,13.29,Sambalpur
23-Jul-2023,8.1,11.36,Sambalpur
24-Jul-2023,15.0,1.55,Sambalpur
25-Jul-2023,7.9,1.7,Sambalpur
26-Jul-2023,10.9,2.91,Sambalpur
27-Jul-2023,21.2,6.16,Sambalpur
28-Jul-2023,16.3,29.16,Sambalpur
29-Jul-2023,18.8,4.96,Sambalpur
30-Jul-2023,12.5,29.25,Sambalpur
31-Jul-2023,12.6,9.46,Sambalpur
01-Aug-2023,11.5,30.16,Sambalpur
02-Aug-2023,15.1,130.16,Sambalpur
03-Aug-2023,18.8,56.93,Sambalpur
04-Aug-2023,21.2,7.02,Sambalpur
05-Aug-2023,15.8,8.18,Sambalpur
06-Aug-2023,10.2,11.7,Sambalpur
07-Aug-2023,12.1,8.5,Sambalpur
08-Aug-2023,22.9,4.87,Sambalpur
